"APS","SE","data","tweets","casos","casos_est","casos_estmin","casos_estmax","tmin","Rt","pRt1","inc","cor","nivel"
"AP5.1",201446,"2014-11-12",47,4,4,4,4,19.8571428571429,0.655172413793103,0.0719325442202746,0.609873237847513,1,"verde"
"AP5.1",201447,"2014-11-19",50,6,6,6,6,17.2857142857143,0.947368421052632,0.43396970021422,0.91480985677127,1,"verde"
"AP5.1",201448,"2014-11-26",46,4,4,4,4,22.1428571428571,0.777777777777778,0.236564829945564,0.609873237847513,1,"verde"
"AP5.1",201449,"2014-12-03",40,5,5,5,5,20.5,1.07142857142857,0.574722990393638,0.762341547309392,1,"verde"
"AP5.1",201450,"2014-12-10",46,8,8,8,8,22.8333333333333,1.13333333333333,0.639949934091419,1.21974647569503,1,"verde"
"AP5.1",201451,"2014-12-17",28,8,8,8,8,20.7142857142857,1.23529411764706,0.744312109207385,1.21974647569503,1,"verde"
"AP5.1",201452,"2014-12-27",40,0,0,0,0,23,0.761904761904762,0.202516123070381,0,1,"verde"
"AP5.1",201453,"2014-12-31",39,0,0,0,0,24.1428571428571,0.5,0.04656982421875,0,1,"verde"
"AP5.1",201501,"2015-01-07",37,2,2,2,2,22.5714285714286,0.25,0.01953125,0.304936618923757,2,"amarelo"
"AP5.1",201502,"2015-01-14",51,5,5,5,5,23.4285714285714,3.5,0.96484375,0.762341547309392,2,"amarelo"
"AP5.1",201503,"2015-01-21",62,8,8,8,8,22.2857142857143,2.14285714285714,0.960823059082031,1.21974647569503,2,"amarelo"
"AP5.1",201504,"2015-01-28",48,2,2,2,2,22.7142857142857,1,0.5,0.304936618923757,2,"amarelo"
"AP5.1",201505,"2015-02-04",64,10,10,10,10,21.5714285714286,1.33333333333333,0.804235847434029,1.52468309461878,2,"amarelo"
"AP5.1",201506,"2015-02-11",47,13,13,13,13,23,1.25,0.774309583801937,1.98208802300442,2,"amarelo"
"AP5.1",201507,"2015-02-18",57,7,7,7,7,22.4285714285714,1.2,0.751691282341033,1.06727816623315,2,"amarelo"
"AP5.1",201508,"2015-02-25",81,18,18,18,18,23.2857142857143,1.26666666666667,0.835783968651405,2.74442957031381,2,"amarelo"
"AP5.1",201509,"2015-03-04",94,19,19,19,19,22.7142857142857,1.15789473684211,0.747381779616532,2.89689787977569,2,"amarelo"
"AP5.1",201510,"2015-03-11",129,25,25,25,25,22.1428571428571,1.40909090909091,0.960757486330491,3.81170773654696,2,"amarelo"
"AP5.1",201511,"2015-03-18",137,37,37,37,37,21.5714285714286,1.30645161290323,0.944743276763578,5.6413274500895,2,"amarelo"
"AP5.1",201512,"2015-03-25",146,43,43,43,43,20.1428571428571,1.2962962962963,0.96131890431799,6.55613730686077,3,"laranja"
"AP5.1",201513,"2015-04-01",141,50,50,50,50,20.4285714285714,1.23809523809524,0.949004282983615,7.62341547309392,3,"laranja"
"AP5.1",201514,"2015-04-08",187,94,94,94,94,19.2857142857143,1.43846153846154,0.999346507662709,14.3320210894166,3,"laranja"
"AP5.1",201515,"2015-04-15",349,217,217,217,217,20.4285714285714,1.93048128342246,0.999999999999969,33.0856231532276,3,"laranja"
"AP5.1",201516,"2015-04-22",253,207,207,207,207,21.2857142857143,1.43490304709141,0.999999945865556,31.5609400586088,3,"laranja"
"AP5.1",201517,"2015-04-29",321,329,329,329,329,18.5714285714286,1.45366795366795,0.999999999981153,50.162073812958,3,"laranja"
"AP5.1",201518,"2015-05-06",598,362,362,362,362,18,1.1925630810093,0.999822715776367,55.1935280252,3,"laranja"
"AP5.1",201519,"2015-05-13",408,520,520,520,520,17.4285714285714,1.34855233853007,0.999999999995742,79.2835209201767,3,"laranja"
"AP5.1",201520,"2015-05-20",310,573,573,573,573,18.7142857142857,1.20148637489678,0.999998875632773,87.3643413216563,3,"laranja"
"AP5.1",201521,"2015-05-27",295,557,557,557,557,17,1.1340206185567,0.999768333088005,84.9248483702662,3,"laranja"
"AP5.1",201522,"2015-06-03",211,274,274,274,274,17.1428571428571,0.850909090909091,0.00000420518440469309,41.7763167925547,3,"laranja"
"AP5.1",201523,"2015-06-10",156,292,292,292,292,15.8571428571429,0.79985754985755,0.0000000109292859207244,44.5207463628685,3,"laranja"
"AP5.1",201524,"2015-06-17",116,291,291,291,291,17.1428571428571,0.76313446126447,0.00000000106072650662981,44.3682780534066,3,"laranja"
"AP5.1",201525,"2015-06-24",118,205,205,205,205,15,0.919486581096849,0.044384892516564,31.2560034396851,1,"verde"
"AP5.1",201526,"2015-07-01",132,177,177,177,177,16.7142857142857,0.854060913705584,0.00130162317000337,26.9868907747525,1,"verde"
"AP5.1",201527,"2015-07-08",99,79,83,81,87,16,0.690936106983655,0.000000000309515968410778,12.6548696853359,1,"verde"
"AP5.1",201528,"2015-07-15",81,55,59,56,62,16,0.686021505376344,0.0000000836785946090046,8.99563025825082,1,"verde"
"AP5.1",201529,"2015-07-22",104,64,70,67,73,15.7142857142857,0.664576802507837,0.0000015576722953714,10.6727816623315,1,"verde"
"AP5.1",201530,"2015-07-29",84,65,73,69,76,18.1666666666667,0.952830188679245,0.311362416933069,11.1301865907171,1,"verde"
"AP5.1",201531,"2015-08-05",80,36,41,38,44,15.4285714285714,0.910891089108911,0.179484143203467,6.25120068793701,1,"verde"
"AP5.1",201532,"2015-08-12",83,42,50,46,55,15.7142857142857,0.891304347826087,0.14147976220941,7.62341547309392,1,"verde"
"AP5.1",201533,"2015-08-19",79,57,74,69,78,17.2857142857143,1.00609756097561,0.522011119283308,11.282654900179,1,"verde"
"AP5.1",201534,"2015-08-26",59,13,19,16,22,17.1428571428571,0.866666666666667,0.104593916475386,2.89689787977569,1,"verde"
"AP5.1",201535,"2015-09-02",107,18,32,28,38,17,0.874125874125874,0.135306064751154,4.87898590278011,1,"verde"
"AP5.1",201536,"2015-09-09",103,3,10,6,14,18.5714285714286,0.488,0.00000100584427320527,1.52468309461878,1,"verde"
"AP5.2",201001,"2010-01-06",NA,0,0,0,0,24.2857142857143,NA,NA,0,NA,"nulo"
"AP5.2",201002,"2010-01-13",NA,0,0,0,0,24.1666666666667,NA,NA,0,NA,"nulo"
"AP5.2",201003,"2010-01-20",NA,2,2,2,2,24.5,NA,NA,0.300662359177268,NA,"nulo"
"AP5.2",201004,"2010-01-27",NA,10,10,10,10,23.6,6,0.998291015625,1.50331179588634,NA,"nulo"
"AP5.2",201005,"2010-02-03",NA,7,7,7,7,24.8571428571429,1.58333333333333,0.899755788967013,1.05231825712044,NA,"nulo"
"AP5.2",201006,"2010-02-10",NA,6,6,6,6,24.2857142857143,1.21052631578947,0.733645372381942,0.901987077531803,2,"amarelo"
"AP5.2",201007,"2010-02-17",NA,7,7,7,7,24.2857142857143,0.869565217391304,0.321984478185187,1.05231825712044,2,"amarelo"
"AP5.2",201008,"2010-02-24",NA,5,5,5,5,24,0.9,0.371414679364534,0.751655897943169,2,"amarelo"
"AP5.2",201009,"2010-03-03",NA,6,6,6,6,22.2,1,0.5,0.901987077531803,2,"amarelo"
"AP5.2",201010,"2010-03-10",NA,6,6,6,6,23,0.944444444444444,0.432083120220341,0.901987077531803,2,"amarelo"
"AP5.2",201011,"2010-03-17",NA,11,11,11,11,22.4285714285714,1.35294117647059,0.831608182405034,1.65364297547497,2,"amarelo"
"AP5.2",201012,"2010-03-24",NA,6,6,6,6,22.8571428571429,1,0.499999999999999,0.901987077531803,2,"amarelo"
"AP5.2",201013,"2010-03-31",NA,4,4,4,4,22.7142857142857,0.91304347826087,0.380395821280673,0.601324718354535,2,"amarelo"
"AP5.2",201014,"2010-04-07",NA,5,5,5,5,20.1428571428571,0.714285714285714,0.155252329539508,0.751655897943169,2,"amarelo"
"AP5.2",201015,"2010-04-14",NA,6,6,6,6,19.1428571428571,1,0.5,0.901987077531803,2,"amarelo"
"AP5.2",201016,"2010-04-21",NA,14,14,14,14,21.6666666666667,1.66666666666667,0.945935489296971,2.10463651424087,2,"amarelo"
"AP5.2",201017,"2010-04-28",NA,11,11,11,11,21,1.24,0.790622905865492,1.65364297547497,NA,"nulo"
"AP5.2",201018,"2010-05-05",NA,15,15,15,15,20.4,1.29032258064516,0.859010539103171,2.25496769382951,NA,"nulo"
"AP5.2",201019,"2010-05-12",NA,2,2,2,2,17.4285714285714,0.7,0.0710356897131881,0.300662359177268,NA,"nulo"
"AP5.2",201020,"2010-05-19",NA,7,7,7,7,18.4285714285714,0.857142857142857,0.287924673865924,1.05231825712044,NA,"nulo"
"AP5.2",201021,"2010-05-26",NA,6,6,6,6,17.1428571428571,0.625,0.0716533271479423,0.901987077531803,NA,"nulo"
"AP5.2",201022,"2010-06-02",NA,8,8,8,8,17.5714285714286,1.4,0.844747670460492,1.20264943670907,NA,"nulo"
"AP5.2",201023,"2010-06-09",NA,6,6,6,6,14.5,0.952380952380952,0.43731465619021,0.901987077531803,NA,"nulo"
"AP5.2",201024,"2010-06-16",NA,9,9,9,9,13.5714285714286,1.15,0.678015521814813,1.3529806162977,NA,"nulo"
"AP5.2",201025,"2010-06-23",NA,2,2,2,2,15.1428571428571,0.739130434782609,0.168391817594966,0.300662359177268,NA,"nulo"
"AP5.2",201026,"2010-06-30",NA,5,5,5,5,14.7142857142857,0.941176470588235,0.430025032954291,0.751655897943169,NA,"nulo"
"AP5.2",201027,"2010-07-07",NA,8,8,8,8,15.2857142857143,0.9375,0.427767775952816,1.20264943670907,NA,"nulo"
"AP5.2",201028,"2010-07-14",NA,5,5,5,5,18.3333333333333,1.2,0.701692552072927,0.751655897943169,NA,"nulo"
"AP5.2",201029,"2010-07-20",NA,4,4,4,4,16.6,0.944444444444444,0.432083120220341,0.601324718354535,NA,"nulo"
"AP5.2",201030,"2010-07-28",NA,16,16,16,16,17.8333333333333,1.47058823529412,0.894488201195599,2.40529887341814,NA,"nulo"
"AP5.2",201031,"2010-08-04",NA,12,12,12,12,17,1.28,0.825159023508157,1.80397415506361,NA,"nulo"
"AP5.2",201032,"2010-08-11",NA,12,12,12,12,15.7142857142857,1.25,0.828764500790065,1.80397415506361,NA,"nulo"
"AP5.2",201033,"2010-08-18",NA,14,14,14,14,14.1428571428571,0.95,0.409946451874526,2.10463651424087,NA,"nulo"
"AP5.2",201034,"2010-08-25",NA,6,6,6,6,15.5714285714286,0.842105263157895,0.235184265929073,0.901987077531803,NA,"nulo"
"AP5.2",201035,"2010-09-01",NA,6,6,6,6,17.8571428571429,0.8125,0.213521428251628,0.901987077531803,NA,"nulo"
"AP5.2",201036,"2010-09-08",NA,4,4,4,4,17.8571428571429,0.615384615384615,0.0586376029787063,0.601324718354535,NA,"nulo"
"AP5.2",201037,"2010-09-15",NA,7,7,7,7,17.7142857142857,1.0625,0.569974967045709,1.05231825712044,NA,"nulo"
"AP5.2",201038,"2010-09-22",NA,2,2,2,2,17.8571428571429,0.764705882352941,0.22912915982306,0.300662359177268,NA,"nulo"
"AP5.2",201039,"2010-09-29",NA,2,2,2,2,20.4,0.846153846153846,0.338819742202759,0.300662359177268,NA,"nulo"
"AP5.2",201040,"2010-10-06",NA,8,8,8,8,18.2857142857143,1.09090909090909,0.584094047546386,1.20264943670907,NA,"nulo"
"AP5.2",201041,"2010-10-13",NA,2,2,2,2,16.4285714285714,1,0.5,0.300662359177268,NA,"nulo"
"AP5.2",201042,"2010-10-20",NA,0,0,0,0,17.4285714285714,0.833333333333333,0.331811904907227,0,NA,"nulo"
"AP5.2",201043,"2010-10-27",NA,2,2,2,2,18.8333333333333,0.4,0.046142578125,0.300662359177268,NA,"nulo"
"AP5.2",201044,"2010-11-03",NA,4,4,4,4,20.2857142857143,1.5,0.74609375,0.601324718354535,NA,"nulo"
"AP5.2",201045,"2010-11-10",NA,1,1,1,1,20.2857142857143,1.16666666666667,0.61279296875,0.150331179588634,NA,"nulo"
"AP5.2",201046,"2010-11-17",NA,7,7,7,7,18.1428571428571,1.71428571428571,0.881057739257812,1.05231825712044,NA,"nulo"
"AP5.2",201047,"2010-11-24",NA,10,10,10,10,19.7142857142857,1.5,0.867534551769495,1.50331179588634,NA,"nulo"
"AP5.2",201048,"2010-12-01",NA,3,3,3,3,20.3333333333333,1.11111111111111,0.628585320635466,0.450993538765901,NA,"nulo"
"AP5.2",201049,"2010-12-08",NA,14,14,14,14,21,1.35,0.849002193405169,2.10463651424087,NA,"nulo"
"AP5.2",201050,"2010-12-15",NA,10,10,10,10,21.8571428571429,1,0.499999999999999,1.50331179588634,NA,"nulo"
"AP5.2",201051,"2010-12-22",NA,12,12,12,12,21.5,1.33333333333333,0.873572802905945,1.80397415506361,NA,"nulo"
"AP5.2",201052,"2010-12-29",NA,19,19,19,19,20.4285714285714,1.13888888888889,0.716713278800656,2.85629241218404,NA,"nulo"
"AP5.2",201101,"2011-01-05",NA,36,36,36,36,21.5714285714286,1.63414634146341,0.994200898978107,5.41192246519082,NA,"nulo"
"AP5.2",201102,"2011-01-12",NA,48,48,48,48,21.7142857142857,1.53731343283582,0.997269342147815,7.21589662025442,NA,"nulo"
"AP5.2",201103,"2011-01-19",60,36,36,36,36,21.5714285714286,1.16504854368932,0.873084258753131,5.41192246519082,3,"laranja"
"AP5.2",201104,"2011-01-26",73,65,65,65,65,22.1428571428571,1.24166666666667,0.961855600103546,9.77152667326119,3,"laranja"
"AP5.2",201105,"2011-02-02",108,106,106,106,106,21.1666666666667,1.38926174496644,0.998980541104597,15.9351050363952,3,"laranja"
"AP5.2",201106,"2011-02-09",203,171,171,171,171,22.1666666666667,1.65217391304348,0.999999996601044,25.7066317096564,3,"laranja"
"AP5.2",201107,"2011-02-16",218,130,130,130,130,21.4285714285714,1.19005847953216,0.991293500493281,19.5430533465224,3,"laranja"
"AP5.2",201108,"2011-02-23",248,151,151,151,151,21.8571428571429,1.11056511056511,0.937789358757552,22.7000081178837,3,"laranja"
"AP5.2",201109,"2011-03-02",251,130,130,130,130,21.8333333333333,0.90929203539823,0.0812678886526959,19.5430533465224,3,"laranja"
"AP5.2",201110,"2011-03-09",196,141,141,141,141,21.8571428571429,1.02676399026764,0.648518456449293,21.1966963219974,3,"laranja"
"AP5.2",201111,"2011-03-16",324,355,355,355,355,20.8333333333333,1.48341232227488,0.999999999872812,53.367568753965,3,"laranja"
"AP5.2",201112,"2011-03-23",695,704,704,704,704,20,1.91693290734824,1,105.833150430398,4,"vermelho"
"AP5.2",201113,"2011-03-30",800,851,851,851,851,20.4285714285714,1.59166666666667,1,127.931833829927,4,"vermelho"
"AP5.2",201114,"2011-04-06",789,918,918,918,918,19.1666666666667,1.29476439790576,1,138.004022862366,4,"vermelho"
"AP5.2",201115,"2011-04-13",808,1013,1013,1013,1013,20.2857142857143,1.12494945410433,0.999989966503205,152.285484923286,4,"vermelho"
"AP5.2",201116,"2011-04-20",639,842,842,842,842,19.3333333333333,0.996764917325665,0.45193946062541,126.57885321363,4,"vermelho"
"AP5.2",201117,"2011-04-27",621,953,953,953,953,18.5714285714286,1.01262170934006,0.680300457978024,143.265614147968,4,"vermelho"
"AP5.2",201118,"2011-05-04",526,745,745,745,745,18.1428571428571,0.904558404558405,0.000123302999172514,111.996728793532,4,"vermelho"
"AP5.2",201119,"2011-05-11",671,594,594,594,594,16.5714285714286,0.902362204724409,0.000179316158186338,89.2967206756484,4,"vermelho"
"AP5.2",201120,"2011-05-18",450,467,467,467,467,14.5714285714286,0.787958115183246,0.0000000000000146549439250521,70.204660867892,4,"vermelho"
"AP5.2",201121,"2011-05-25",289,367,367,367,367,14,0.790697674418605,0.0000000000141258116315157,55.1715429090286,4,"vermelho"
"AP5.2",201122,"2011-06-01",244,325,325,325,325,14.1428571428571,0.811624649859944,0.000000059703106902731,48.857633366306,1,"verde"
"AP5.2",201123,"2011-06-08",159,195,195,195,195,11.8571428571429,0.765314926660915,0.000000000853465742522985,29.3145800197836,1,"verde"
"AP5.2",201124,"2011-06-15",152,141,141,141,141,12.2857142857143,0.745208568207441,0.00000000430764290904051,21.1966963219974,1,"verde"
"AP5.2",201125,"2011-06-22",130,70,70,70,70,14.1428571428571,0.614220877458396,2.1094237467878e-15,10.5231825712044,1,"verde"
"AP5.2",201126,"2011-06-29",174,63,63,63,63,13,0.67487684729064,0.000000187488857772422,9.47086431408393,1,"verde"
"AP5.2",201127,"2011-07-05",109,31,31,31,31,13.8,0.598540145985402,0.0000000613499075985402,4.66026656724765,1,"verde"
"AP5.2",201128,"2011-07-13",89,30,30,30,30,13.6666666666667,0.75609756097561,0.00903252643547758,4.50993538765901,1,"verde"
"AP5.2",201129,"2011-07-20",95,33,33,33,33,14.1428571428571,0.758064516129032,0.0207246173191153,4.96092892642491,1,"verde"
"AP5.2",201130,"2011-07-27",76,24,24,24,24,13.1666666666667,0.925531914893617,0.300984376507824,3.60794831012721,1,"verde"
"AP5.2",201131,"2011-08-03",56,26,26,26,26,15,0.954022988505747,0.379210994310548,3.90861066930448,1,"verde"
"AP5.2",201132,"2011-08-10",57,20,20,20,20,16.2857142857143,0.843373493975904,0.145827225667217,3.00662359177268,1,"verde"
"AP5.2",201133,"2011-08-17",75,22,22,22,22,15,0.971428571428571,0.432202487504975,3.30728595094994,1,"verde"
"AP5.2",201134,"2011-08-24",43,16,16,16,16,16.6,0.852941176470588,0.185580347425405,2.40529887341814,1,"verde"
"AP5.2",201135,"2011-08-31",91,19,19,19,19,14.7142857142857,0.982758620689655,0.462717480628363,2.85629241218404,1,"verde"
"AP5.2",201136,"2011-09-07",58,17,17,17,17,15.1428571428571,0.912280701754386,0.315316917265416,2.55563005300677,1,"verde"
"AP5.2",201137,"2011-09-14",59,18,18,18,18,16.8571428571429,1.03846153846154,0.577314840558724,2.70596123259541,1,"verde"
"AP5.2",201138,"2011-09-21",42,32,32,32,32,16.8571428571429,1.24074074074074,0.882398316013737,4.81059774683628,1,"verde"
"AP5.2",201139,"2011-09-28",54,38,38,38,38,15.1428571428571,1.3134328358209,0.954861636335444,5.71258482436808,1,"verde"
"AP5.2",201140,"2011-10-05",68,27,27,27,27,18.4285714285714,1.10227272727273,0.746436611922557,4.05894184889311,1,"verde"
"AP5.2",201141,"2011-10-12",61,35,35,35,35,20.1666666666667,1.03092783505155,0.584803720673064,5.26159128560218,1,"verde"
"AP5.2",201142,"2011-10-19",88,28,28,28,28,16.1428571428571,0.9,0.233539631937044,4.20927302848175,1,"verde"
"AP5.2",201143,"2011-10-26",101,47,47,47,47,18.6666666666667,1.22222222222222,0.921957262116145,7.06556544066579,1,"verde"
"AP5.2",201144,"2011-11-02",81,36,36,36,36,16.2,1.00909090909091,0.526866136109871,5.41192246519082,1,"verde"
"AP5.2",201145,"2011-11-09",82,32,32,32,32,18.7142857142857,1.03603603603604,0.605101524866544,4.81059774683628,1,"verde"
"AP5.2",201146,"2011-11-16",85,36,36,36,36,18.8571428571429,0.904347826086957,0.228170500754641,5.41192246519082,1,"verde"
"AP5.2",201147,"2011-11-23",71,78,78,78,78,19.8333333333333,1.40384615384615,0.99617473338584,11.7258320079134,1,"verde"
"AP5.2",201148,"2011-11-30",97,109,109,109,109,19.4285714285714,1.52739726027397,0.999971856555806,16.3860985751611,1,"verde"
"AP5.2",201149,"2011-12-07",78,86,86,86,86,21.2857142857143,1.22421524663677,0.98773962722679,12.9284814446225,3,"laranja"
"AP5.2",201150,"2011-12-14",98,54,54,54,54,20.1666666666667,0.912087912087912,0.146519911798677,8.11788369778622,3,"laranja"
"AP5.2",201151,"2011-12-21",107,35,35,35,35,20.5714285714286,0.70281124497992,0.000155138496691132,5.26159128560218,3,"laranja"
"AP5.2",201152,"2011-12-28",61,40,40,40,40,21,0.737142857142857,0.0040602910995271,6.01324718354535,3,"laranja"
"AP5.2",201201,"2012-01-04",140,75,75,75,75,19.6666666666667,1.16279069767442,0.896114165383749,11.2748384691475,1,"verde"
"AP5.2",201202,"2012-01-11",102,98,98,98,98,21.1666666666667,1.42,0.999548112074469,14.7324555996861,1,"verde"
"AP5.2",201203,"2012-01-18",125,104,104,104,104,22,1.30046948356808,0.998121290438476,15.6344426772179,3,"laranja"
"AP5.2",201204,"2012-01-25",77,157,157,157,157,21,1.29602888086643,0.999439373964516,23.6019951954155,3,"laranja"
"AP5.2",201205,"2012-02-01",86,211,211,211,211,20,1.31476323119777,0.999957170629732,31.7198788932017,3,"laranja"
"AP5.2",201206,"2012-02-08",87,238,238,238,238,21.2857142857143,1.28389830508475,0.999978258133297,35.7788207420948,3,"laranja"
"AP5.2",201207,"2012-02-15",120,231,231,231,231,20.75,1.12211221122112,0.98052770883048,34.7265024849744,3,"laranja"
"AP5.2",201208,"2012-02-22",102,280,280,280,280,22.3333333333333,1.10147058823529,0.966088609110582,42.0927302848174,3,"laranja"
"AP5.2",201209,"2012-02-29",222,449,449,449,449,21.6666666666667,1.28170894526035,0.999999840432539,67.4986996352966,3,"laranja"
"AP5.2",201210,"2012-03-07",242,614,614,614,614,22.1666666666667,1.39895833333333,0.999999999999999,92.3033442674211,3,"laranja"
"AP5.2",201211,"2012-03-14",206,583,583,583,583,21.5714285714286,1.22561429635145,0.999999985528039,87.6430777001735,3,"laranja"
"AP5.2",201212,"2012-03-21",252,828,828,828,828,20.5714285714286,1.23025516403402,0.999999999809446,124.474216699389,4,"vermelho"
"AP5.2",201213,"2012-03-28",267,715,715,715,715,20.8571428571429,1.04987654320988,0.941544258951258,107.486793405873,4,"vermelho"
"AP5.2",201214,"2012-04-04",262,727,727,727,727,20.7142857142857,1.06773283160865,0.985082324547149,109.290767560937,4,"vermelho"
"AP5.2",201215,"2012-04-11",300,863,863,863,863,21.1428571428571,1.01541850220264,0.69759800148523,129.735807984991,4,"vermelho"
"AP5.2",201216,"2012-04-18",442,965,965,965,965,19.4285714285714,1.10845986984816,0.999832872852024,145.069588303032,4,"vermelho"
"AP5.2",201217,"2012-04-25",556,872,872,872,872,19.7142857142857,1.05675146771037,0.977278115374836,131.088788601289,4,"vermelho"
"AP5.2",201218,"2012-05-02",429,710,710,710,710,17.3333333333333,0.943333333333333,0.0173208633792901,106.73513750793,4,"vermelho"
"AP5.2",201219,"2012-05-09",561,643,643,643,643,16.5714285714286,0.873576756968983,0.00000155465034545887,96.6629484754915,4,"vermelho"
"AP5.2",201220,"2012-05-16",437,463,463,463,463,16.4285714285714,0.816179775280899,0.0000000000596789284657007,69.6033361495374,4,"vermelho"
"AP5.2",201221,"2012-05-23",323,440,440,440,440,15.7142857142857,0.851321585903084,0.00000158378175485474,66.1457190189988,4,"vermelho"
